English	2	263239665	557
		3)	gr	154	401309	0.0012993626
		4)	gh	171	326210	0.0010562063
		5)	gi	188	269279	8.7187445E-4
		6)	ga	191	262021	8.4837445E-4
		7)	go	218	195591	6.3328666E-4
		8)	gu	238	145892	4.723707E-4
		9)	gn	275	92794	3.004494E-4
		10)	gl	303	60733	1.9664197E-4
		11)	gs	304	60671	1.9644122E-4
		12)	gy	308	58862	1.9058402E-4
		13)	gt	343	24852	8.0466074E-5
		14)	gg	347	22974	7.438547E-5
		15)	gm	390	6166	1.9964342E-5
		16)	gf	476	1025	3.3187562E-6
		17)	gd	508	513	1.660997E-6
		18)	g’	540	274	8.871602E-7
		19)	gp	545	236	7.6412334E-7
		20)	gb	553	215	6.9612935E-7
	19)	b	0	0	0.0
		1)	be	64	1116034	0.003613507
		2)	bl	146	438830	0.0014208485
		3)	bu	182	288182	9.330788E-4
		4)	by	186	274325	8.8821247E-4
		5)	ba	201	241522	7.820026E-4
		6)	bo	208	222249	7.1960024E-4
		7)	bi	234	153432	4.967838E-4
		8)	bs	287	76075	2.4631646E-4
		9)	br	293	71078	2.3013711E-4
		10)	bj	312	53782	1.7413594E-4
		11)	bt	346	23595	7.639614E-5
		12)	b_	368	12917	4.18228E-5
		13)	bv	375	10481	3.3935496E-5
		14)	bm	381	8350	2.7035721E-5
		15)	bb	409	4290	1.3890209E-5
		16)	bd	485	878	2.8427978E-6
		17)	bc	486	872	2.823371E-6
		18)	bg	517	406	1.3145512E-6
		19)	bh	529	346	1.1202826E-6
		20)	bn	537	287	9.292517E-7
		21)	bp	538	284	9.1953825E-7
	20)	p	0	0	0.0
		1)	pr	67	1089501	0.0035275982
		2)	po	68	1083027	0.0035066365
		3)	pe	96	752016	0.0024348856
		4)	pl	126	516526	0.0016724134
		5)	pa	147	435940	0.0014114913
		6)	pp	167	340379	0.0011020828
		7)	p_	221	190373	6.163918E-4
		8)	pt	236	147911	4.7890784E-4
		9)	pu	242	140192	4.5391519E-4
		10)	pi	254	124646	4.0358017E-4
		11)	ph	309	58602	1.8974219E-4
		12)	pm	311	53787	1.7415213E-4
		13)	ps	313	52878	1.7120896E-4
		14)	py	380	8423	2.727208E-5
		15)	pd	442	2067	6.692555E-6
		16)	pf	451	1551	5.0218446E-6
		17)	pb	481	938	3.0370666E-6
		18)	pg	494	741	2.399218E-6
		19)	pw	498	586	1.8973572E-6
		20)	pc	525	380	1.2303681E-6
		21)	p’	552	217	7.0260495E-7
	21)	u	0	0	0.0
		1)	ur	78	999724	0.0032369173
		2)	us	89	804116	0.0026035756
		3)	ul	93	783446	0.00253665
		4)	ut	107	708497	0.0022939793
		5)	un	116	622897	0.0020168226
		6)	uc	170	326402	0.001056828
		7)	ue	179	293510	9.503299E-4
		8)	up	200	242885	7.864157E-4
		9)	um	207	223579	7.239065E-4
		10)	ua	210	220277	7.1321527E-4
		11)	ug	240	140870	4.561104E-4
		12)	ud	244	138902	4.497384E-4
		13)	u_	246	134800	4.364569E-4
		14)	ui	247	131546	4.2592105E-4
		15)	ub	250	128076	4.1468587E-4
		16)	uf	340	26010	8.421546E-5
		17)	uo	373	12106	3.9196937E-5
		18)	uy	430	2607	8.440973E-6
		19)	uv	458	1346	4.3580935E-6
		20)	ux	460	1307	4.231819E-6
		21)	uk	510	501	1.6221433E-6
		22)	uu	511	458	1.4829174E-6
		23)	uz	515	419	1.3566428E-6
	22)	w	0	0	0.0
		1)	we	83	924817	0.0029943825
		2)	wi	94	767702	0.0024856739
		3)	wh	102	728989	0.0023603286
		4)	wo	143	454004	0.0014699791
