Portuguese	3	121193861	3872
			14)	maz	2772	1074	6.3476746E-6
			15)	maq	3071	674	3.98355E-6
			16)	mav	3187	556	3.286133E-6
			17)	map	3485	353	2.08634E-6
			18)	max	3702	259	1.5307706E-6
		3)	mo	0	0	0.0
			1)	mos	57	342996	0.002027213
			2)	mo_	103	217328	0.0012844761
			3)	mod	753	32983	1.949398E-4
			4)	mon	906	25829	1.5265743E-4
			5)	moc	1056	20218	1.19494674E-4
			6)	mom	1236	14761	8.724211E-5
			7)	mor	1282	13665	8.07644E-5
			8)	mov	1367	11889	7.026769E-5
			9)	mot	1402	11046	6.52853E-5
			10)	mou	1759	5941	3.511316E-5
			11)	moç	1821	5296	3.130101E-5
			12)	mob	1996	3881	2.2937918E-5
			13)	mol	2090	3255	1.9238063E-5
			14)	moe	2399	1938	1.1454184E-5
			15)	mog	2595	1428	8.439924E-6
			16)	mof	3701	259	1.5307706E-6
		4)	mp	0	0	0.0
			1)	mpo	254	101290	5.9865543E-4
			2)	mpr	273	93680	5.5367796E-4
			3)	mpl	424	61925	3.6599603E-4
			4)	mpe	617	42115	2.4891275E-4
			5)	mpa	914	25563	1.5108529E-4
			6)	mpu	1992	3898	2.3038394E-5
			7)	mpõ	2273	2393	1.4143375E-5
			8)	mpi	2541	1529	9.036866E-6
			9)	mpá	3837	210	1.2411654E-6
			10)	mpô	3856	204	1.2057035E-6
		5)	mi	0	0	0.0
			1)	min	291	87107	5.148295E-4
			2)	mit	532	49568	2.929623E-4
			3)	mis	648	40546	2.3963948E-4
			4)	mic	780	31383	1.854833E-4
			5)	mil	802	30356	1.7941342E-4
			6)	mid	1082	19448	1.1494374E-4
			7)	mig	1246	14328	8.468294E-5
			8)	mia	1351	12192	7.2058516E-5
			9)	mir	1617	7590	4.4859262E-5
			10)	mim	1964	4078	2.410225E-5
			11)	miz	2415	1896	1.1205951E-5
			12)	mio	2641	1320	7.801611E-6
			13)	miu	2848	957	5.656168E-6
			14)	miõ	3523	336	1.9858646E-6
			15)	mi_	3571	311	1.8381069E-6
		6)	mu	0	0	0.0
			1)	mui	298	85960	5.080504E-4
			2)	mun	431	60761	3.591164E-4
			3)	mul	797	30470	1.8008718E-4
			4)	mum	1211	15461	9.137933E-5
			5)	mud	1621	7542	4.457557E-5
			6)	mut	2640	1320	7.801611E-6
			7)	muç	3034	712	4.2081415E-6
			8)	mur	3053	689	4.0722043E-6
			9)	mus	3659	272	1.6076046E-6
		7)	mb	0	0	0.0
			1)	mbé	306	84570	4.99835E-4
			2)	mbi	673	38004	2.2461548E-4
			3)	mbr	1170	16819	9.940552E-5
			4)	mbo	1188	16202	9.575886E-5
			5)	mba	1247	14307	8.455882E-5
			6)	mbl	2062	3505	2.071564E-5
			7)	mbu	2070	3423	2.0230995E-5
			8)	mbe	3170	574	3.3925187E-6
			9)	mbó	3257	499	2.9492453E-6
			10)	mbí	3764	236	1.3948335E-6
		8)	mí	0	0	0.0
			1)	mín	1008	22037	1.3024553E-4
			2)	míl	2011	3793	2.2417811E-5
			3)	mís	3426	390	2.3050213E-6
		9)	má	0	0	0.0
			1)	mát	1435	10418	6.157362E-5
			2)	máx	2004	3821	2.25833E-5
			3)	má_	2847	959	5.6679887E-6
			4)	mám	2947	818	4.8346346E-6
			5)	már	3021	729	4.308617E-6
			6)	mál	3208	537	3.1738373E-6
			7)	máq	3290	478	2.8251288E-6
			8)	más	3404	403	2.3818554E-6
			9)	máv	3416	397	2.3463936E-6
		10)	ms	0	0	0.0
			1)	mse	1468	9867	5.831704E-5
		11)	mé	0	0	0.0
			1)	mér	1538	8852	5.2318075E-5
			2)	méd	1650	7086	4.1880467E-5
			3)	mét	1828	5244	3.0993673E-5
			4)	més	3043	702	4.1490384E-6
			5)	mén	3654	276	1.6312459E-6
		12)	mã	0	0	0.0
			1)	mão	1843	5121	3.0266705E-5
			2)	mãe	2752	1105	6.530894E-6
			3)	mã_	2811	1007	5.9516833E-6
			4)	mãs	3802	225	1.3298201E-6
		13)	mm	0	0	0.0
			1)	mme	1941	4292	2.5367057E-5
		14)	mó	0	0	0.0
			1)	móv	2167	2856	1.6879849E-5
			2)	món	2643	1319	7.7957E-6
			3)	mór	3008	749	4.426823E-6
			4)	mól	3783	230	1.3593716E-6
		15)	mê	0	0	0.0
			1)	mês	2203	2655	1.5691876E-5
			2)	mên	3612	291	1.7199006E-6
		16)	mn	0	0	0.0
			1)	mno	2303	2262	1.3369125E-5
			2)	mni	2756	1101	6.5072527E-6
			3)	mna	3674	267	1.5780531E-6
		17)	mú	0	0	0.0
			1)	mút	2355	2079	1.2287537E-5
			2)	múl	3115	622	3.6762137E-6
			3)	mús	3661	271	1.6016944E-6
		18)	mv	0	0	0.0
			1)	mvi	2999	754	4.456375E-6
		19)	md	0	0	0.0
			1)	mde	3457	371	2.1927256E-6
		20)	ml	0	0	0.0
			1)	mlh	3803	225	1.3298201E-6
	12)	ç	0	0	0.0
		1)	çã	0	0	0.0
			1)	ção	28	601855	0.0035571505
		2)	çõ	0	0	0.0
			1)	çõe	114	192717	0.0011390175
		3)	ça	0	0	0.0
			1)	ça_	379	70057	4.1405868E-4
			2)	çar	893	26290	1.5538209E-4
			3)	çam	928	25042	1.4800602E-4
			4)	ças	933	24830	1.4675302E-4
			5)	çad	1365	11903	7.0350434E-5
			6)	çan	2792	1047	6.188096E-6
			7)	çaf	3565	313	1.8499275E-6
		4)	ço	0	0	0.0
			1)	ços	739	33500	1.9799542E-4
			2)	ço_	740	33463	1.9777675E-4
			3)	çou	2332	2142	1.2659887E-5
			4)	çol	2704	1189	7.02736E-6
			5)	çoa	2982	769	4.5450292E-6
			6)	çov	3815	217	1.2825376E-6
		5)	çú	0	0	0.0
			1)	çúc	2567	1473	8.705889E-6
		6)	çá	0	0	0.0
			1)	çám	2830	975	5.7625534E-6
		7)	çu	0	0	0.0
			1)	çul	3039	704	4.160859E-6
	13)	c	0	0	0.0
		1)	co	0	0	0.0
			1)	con	30	583912	0.0034511017
			2)	com	34	528284	0.003122323
			3)	cor	250	102965	6.085552E-4
			4)	co_	271	94246	5.570232E-4
			5)	col	423	61943	3.661024E-4
			6)	cos	472	57392	3.392046E-4
			7)	coo	918	25435	1.5032876E-4
			8)	coi	1346	12367	7.309282E-5
			9)	coe	1513	9158	5.412663E-5
			10)	cou	1737	6177	3.6507994E-5
			11)	cob	1868	4912	2.903145E-5
			12)	cot	1989	3918	2.31566E-5
			13)	cod	2347	2099	1.2405743E-5
			14)	coc	2795	1044	6.170365E-6
			15)	cof	2948	815	4.8169036E-6
			16)	cop	2976	776	4.5864017E-6
			17)	coa	3028	719	4.249514E-6
			18)	cog	3551	324	1.9149409E-6
			19)	coó	3687	264	1.5603222E-6
		2)	ci	0	0	0.0
			1)	cia	73	307573	0.0018178521
			2)	cio	184	134603	7.9554564E-4
			3)	cid	337	79294	4.6865223E-4
			4)	cis	517	51170	3.0243062E-4
			5)	cim	665	38576	2.2799616E-4
			6)	cie	704	36225	2.1410103E-4
			7)	cip	875	26923	1.5912332E-4
			8)	cit	955	23742	1.403226E-4
			9)	cil	1162	17129	1.01237725E-4
			10)	cin	1496	9477	5.601202E-5
			11)	ciê	1534	8927	5.276135E-5
			12)	cir	1556	8541	5.047997E-5
			13)	civ	1584	8096	4.784988E-5
			14)	cif	1959	4128	2.4397765E-5
			15)	ciá	2085	3279	1.9379911E-5
			16)	cic	2115	3138	1.8546556E-5
			17)	ciç	2657	1297	7.665673E-6
			18)	cig	3163	580	3.4279806E-6
			19)	ci_	3725	250	1.4775778E-6
		3)	ca	0	0	0.0
			1)	ca_	141	165313	9.770513E-4
			2)	cas	248	103128	6.095186E-4
			3)	cad	329	80857	4.7789005E-4
			4)	car	368	71611	4.232433E-4
			5)	caç	558	47266	2.7935678E-4
			6)	cam	656	39747	2.3491714E-4
			7)	can	685	37331	2.2063783E-4
			8)	cap	1004	22060	1.3038146E-4
			9)	cal	1055	20239	1.1961879E-4
			10)	cab	1181	16553	9.7833385E-5
			11)	cau	1207	15528	9.177531E-5
			12)	cat	1249	14286	8.443471E-5
			13)	caz	1511	9184	5.42803E-5
			14)	cai	1570	8350	4.93511E-5
			15)	cav	2770	1077	6.365405E-6
			16)	cac	3236	512	3.0260794E-6
			17)	cao	3614	291	1.7199006E-6
			18)	caí	3698	262	1.5485016E-6
			19)	caf	3831	212	1.252986E-6
		4)	ct	0	0	0.0
			1)	cto	215	115464	6.824282E-4
			2)	cti	277	92727	5.4804544E-4
			3)	ctu	765	32132	1.8991012E-4
			4)	cta	896	26190	1.5479105E-4
			5)	cte	1587	8065	4.766666E-5
			6)	ctr	1841	5127	3.0302166E-5
			7)	ctá	3291	478	2.8251288E-6
		5)	ce	0	0	0.0
			1)	ces	241	104753	6.191228E-4
			2)	cer	268	95124	5.6221243E-4
			3)	cei	479	56587	3.3444678E-4
			4)	cen	544	48798	2.8841136E-4
			5)	ce_	794	30663	1.8122788E-4
			6)	ced	873	27058	1.599212E-4
			7)	cem	1323	12800	7.565199E-5
			8)	cel	1334	12579	7.434581E-5
			9)	ceb	1379	11411	6.744256E-5
			10)	cep	1528	8989	5.3127787E-5
			11)	ceu	1791	5632	3.3286873E-5
			12)	cet	2877	913	5.3961144E-6
			13)	cea	2992	760	4.4918365E-6
			14)	ceg	3405	403	2.3818554E-6
		6)	cr	0	0	0.0
			1)	cri	370	71196	4.2079051E-4
			2)	cre	500	53335	3.1522644E-4
			3)	cra	1205	15540	9.184624E-5
			4)	crá	1492	9534	5.634891E-5
			5)	cru	1818	5316	3.1419215E-5
			6)	crí	1867	4925	2.9108283E-5
			7)	cro	1920	4470	2.6419091E-5
			8)	cré	2486	1695	1.0017978E-5
			9)	cró	3665	270	1.595784E-6
			10)	crê	3723	251	1.4834882E-6
		7)	cu	0	0	0.0
			1)	cul	411	64890	3.835201E-4
			2)	cur	743	33338	1.9703795E-4
			3)	cup	1010	21996	1.300032E-4
			4)	cus	1013	21821	1.2896891E-4
			5)	cum	1030	21127	1.2486715E-4
			6)	cut	1453	10098	5.9682323E-5
			7)	cuç	1721	6433	3.8021033E-5
			8)	cuj	1722	6431	3.8009213E-5
			9)	cun	1752	5990	3.5402765E-5
			10)	cui	1879	4830	2.8546803E-5
			11)	cub	2969	790	4.669146E-6
			12)	cua	3279	485	2.866501E-6
			13)	cuo	3520	337	1.991775E-6
		8)	cl	0	0	0.0
			1)	cla	542	48907	2.890556E-4
			2)	clu	622	41775	2.4690325E-4
			3)	cli	1654	7051	4.1673604E-5
			4)	cle	1870	4900	2.8960525E-5
			5)	clo	2216	2609	1.5420002E-5
			6)	clá	2244	2475	1.4628021E-5
			7)	clí	3177	569	3.3629672E-6
		9)	cç	0	0	0.0
			1)	cçã	703	36324	2.1468615E-4
			2)	cçõ	1381	11318	6.6892906E-5
		10)	ch	0	0	0.0
			1)	che	1095	19099	1.1288103E-4
			2)	cha	1165	17056	1.0080627E-4
			3)	cho	2123	3078	1.8191939E-5
			4)	chi	2323	2195	1.2973133E-5
			5)	chu	3275	486	2.8724114E-6
			6)	ché	3308	466	2.754205E-6
		11)	cí	0	0	0.0
			1)	cíp	1129	18098	1.0696481E-4
			2)	cíf	1443	10279	6.075209E-5
			3)	cíc	1552	8663	5.1201027E-5
			4)	cír	2786	1055	6.2353784E-6
			5)	cíd	2901	877	5.183343E-6
			6)	cín	3148	595	3.5166352E-6
			7)	cív	3228	519	3.0674516E-6
		12)	cn	0	0	0.0
			1)	cno	1660	7007	4.141355E-5
			2)	cni	1784	5665	3.3481912E-5
		13)	cá	0	0	0.0
			1)	các	2058	3517	2.0786565E-5
			2)	cáv	2079	3320	1.9622234E-5
			3)	cál	2681	1244	7.3524275E-6
			4)	cár	2735	1146	6.7732167E-6
			5)	cám	2807	1018	6.0166967E-6
			6)	cá_	3741	245	1.4480263E-6
		14)	câ	0	0	0.0
			1)	câm	2199	2700	1.5957841E-5
			2)	cân	2774	1065	6.2944814E-6
		15)	cc	0	0	0.0
			1)	cci	2234	2518	1.4882164E-5
		16)	cê	0	0	0.0
			1)	cên	2464	1739	1.0278031E-5
			2)	cês	2555	1500	8.865467E-6
			3)	cêu	3026	721	4.2613347E-6
			4)	cêl	3567	313	1.8499275E-6
		17)	cé	0	0	0.0
			1)	cél	2639	1321	7.807521E-6
			2)	cép	3334	452	2.6714606E-6
			3)	céu	3402	406	2.3995865E-6
			4)	cér	3468	362	2.1395326E-6
			5)	cém	3643	281	1.6607975E-6
		18)	có	0	0	0.0
			1)	cód	2676	1257	7.429261E-6
			2)	cór	2888	897	5.301549E-6
			3)	cóp	3382	416	2.4586896E-6
			4)	cóm	3635	283	1.672618E-6
		19)	cú	0	0	0.0
			1)	cúr	2967	793	4.6868768E-6
			2)	cúm	3613	291	1.7199006E-6
		20)	cã	0	0	0.0
			1)	cão	3587	302	1.784914E-6
		21)	cs	0	0	0.0
			1)	cs_	3655	276	1.6312459E-6
	14)	r	0	0	0.0
		1)	ra	0	0	0.0
			1)	ra_	35	527344	0.0031167672
			2)	ran	130	173780	0.0010270939
			3)	ram	164	146308	8.6472585E-4
			4)	raç	216	115204	6.808915E-4
			5)	rad	275	93639	5.5343565E-4
			6)	rar	308	84525	4.9956905E-4
			7)	ras	320	82995	4.9052626E-4
			8)	rat	348	77035	4.5530082E-4
			9)	rab	448	59640	3.5249096E-4
			10)	ral	533	49485	2.9247176E-4
			11)	raz	716	35052	2.0716824E-4
			12)	rav	734	33990	2.0089149E-4
			13)	rac	903	25919	1.5318936E-4
			14)	rai	1154	17382	1.0273303E-4
			15)	rap	1336	12527	7.403847E-5
			16)	rag	1734	6244	3.6903984E-5
			17)	rae	1852	5081	3.0030293E-5
			18)	raj	1938	4315	2.5502994E-5
			19)	rau	1956	4146	2.450415E-5
			20)	raf	2177	2792	1.650159E-5
			21)	raq	2245	2471	1.4604379E-5
			22)	rao	2431	1866	1.1028641E-5
			23)	raí	2794	1044	6.170365E-6
		2)	re	0	0	0.0
			1)	res	38	465941	0.0027538564
			2)	rec	122	183904	0.0010869299
			3)	re_	131	171334	0.0010126373
			4)	rel	156	153707	9.084562E-4
			5)	rem	240	104763	6.1918196E-4
			6)	reg	258	98068	5.796124E-4
			7)	ref	304	85341	5.0439185E-4
			8)	rei	349	76844	4.5417197E-4
			9)	ren	434	60223	3.5593667E-4
			10)	rea	446	59680	3.5272737E-4
			11)	ret	514	51665	3.0535622E-4
			12)	rev	546	48586	2.871584E-4
			13)	rep	647	40608	2.4000592E-4
			14)	red	715	35068	2.072628E-4
			15)	reo	1132	18046	1.0665748E-4
			16)	ree	1183	16480	9.740193E-5
			17)	rez	1364	11938	7.05573E-5
			18)	req	1384	11286	6.6703775E-5
			19)	reu	1391	11201	6.62014E-5
			20)	rej	1429	10525	6.2206025E-5
			21)	reç	1440	10320	6.0994415E-5
			22)	rer	1458	10005	5.9132664E-5
			23)	reb	2728	1152	6.808679E-6
			24)	reú	3326	456	2.695102E-6
		3)	ri	0	0	0.0
			1)	ria	81	275794	0.0016300284
			2)	rio	112	193632	0.0011444254
			3)	rim	436	60197	3.55783E-4
			4)	rig	593	43577	2.5755365E-4
			5)	rid	618	41941	2.4788437E-4
			6)	rit	660	39273	2.3211565E-4
			7)	ris	661	39152	2.3140051E-4
			8)	rin	702	36387	2.1505849E-4
			9)	rib	792	30714	1.815293E-4
			10)	ric	821	29716	1.756308E-4
			11)	rie	953	23759	1.4042309E-4
			12)	rir	1066	19950	1.1791071E-4
			13)	riz	1296	13361	7.896767E-5
			14)	rif	1353	12156	7.1845745E-5
			15)	riv	1533	8935	5.280863E-5
			16)	riç	1729	6318	3.7341346E-5
			17)	riu	1805	5467	3.2311673E-5
			18)	riê	1873	4874	2.8806857E-5
			19)	ri_	2367	2035	1.20274835E-5
			20)	riq	2469	1728	1.0213018E-5
			21)	rip	2580	1458	8.617234E-6
			22)	ril	2672	1268	7.4942745E-6
			23)	rij	3025	728	4.3027067E-6
			24)	riá	3166	577	3.4102495E-6
			25)	riõ	3365	425	2.5118823E-6
			26)	rió	3504	345	2.0390573E-6
			27)	riã	3847	206	1.2175242E-6
		4)	ro	0	0	0.0
			1)	ro_	140	165626	9.789012E-4
			2)	rop	186	133595	7.89588E-4
			3)	ros	246	103765	6.132835E-4
			4)	roc	474	56867	3.361017E-4
			5)	rod	585	44524	2.631507E-4
			6)	rov	591	43862	2.5923806E-4
			7)	rom	672	38108	2.2523015E-4
			8)	rog	677	37775	2.2326202E-4
			9)	rob	769	31686	1.8727413E-4
			10)	rot	820	29753	1.7584949E-4
			11)	rol	1026	21259	1.256473E-4
			12)	ron	1059	20120	1.18915465E-4
			13)	rof	1148	17573	1.038619E-4
			14)	roj	1197	15766	9.318197E-5
			15)	ror	1312	13042	7.708228E-5
			16)	rou	1504	9294	5.4930435E-5
			17)	roi	1838	5140	3.0379E-5
			18)	rox	2045	3564	2.106435E-5
			19)	roa	2644	1314	7.766149E-6
			20)	roe	2775	1064	6.288571E-6
			21)	roí	3109	626	3.699855E-6
			22)	roz	3371	422	2.4941514E-6
			23)	roq	3620	287	1.6962593E-6
			24)	roç	3637	282	1.6667078E-6
		5)	rm	0	0	0.0
			1)	rma	192	127673	7.545872E-4
			2)	rmo	475	56739	3.3534516E-4
			3)	rmi	573	45408	2.683754E-4
			4)	rme	787	30977	1.8308371E-4
			5)	rmu	1876	4836	2.8582266E-5
			6)	rmá	2767	1086	6.418598E-6
			7)	rmé	2956	809	4.781442E-6
			8)	rmã	3589	301	1.7790037E-6
		6)	rt	0	0	0.0
			1)	rta	267	95188	5.625907E-4
			2)	rte	374	70602	4.172798E-4
			3)	rti	414	63965	3.7805305E-4
			4)	rto	861	27662	1.6349103E-4
			5)	rtu	908	25771	1.5231463E-4
			6)	rtâ	1350	12230	7.228311E-5
			7)	rtí	2921	847	5.006034E-6
			8)	rtá	3020	733	4.3322584E-6
			9)	rtê	3394	409	2.4173173E-6
			10)	rtã	3453	372	2.198636E-6
		7)	rá	0	0	0.0
			1)	rá_	293	87040	5.144335E-4
			2)	rát	1020	21495	1.2704215E-4
			3)	ráv	1436	10400	6.146724E-5
			4)	rár	1487	9616	5.6833553E-5
			5)	ráf	1634	7387	4.365947E-5
			6)	ráp	1971	4017	2.374172E-5
			7)	rás	2000	3839	2.2689685E-5
			8)	rác	2064	3467	2.049105E-5
			9)	rág	2236	2509	1.4828971E-5
			10)	rám	2450	1792	1.0591278E-5
			11)	rál	2894	886	5.236536E-6
			12)	rád	3500	347	2.050878E-6
		8)	rd	0	0	0.0
			1)	rda	401	66402	3.9245648E-4
			2)	rdo	634	41310	2.4415497E-4
			3)	rde	856	27925	1.6504545E-4
			4)	rdi	1728	6351	3.753639E-5
			5)	rdu	2827	979	5.786195E-6
			6)	rdã	2873	920	5.4374864E-6
			7)	rdá	2939	827	4.8878273E-6
			8)	rdâ	3284	481	2.8428597E-6
			9)	rdí	3495	349	2.0626987E-6
		9)	rn	0	0	0.0
			1)	rna	503	53045	3.1351246E-4
			2)	rno	788	30962	1.8299506E-4
			3)	rne	1526	9002	5.320462E-5
			4)	rni	2249	2455	1.4509815E-5
			5)	rná	3100	632	3.7353168E-6
		10)	rc	0	0	0.0
			1)	rca	628	41487	2.4520108E-4
			2)	rce	834	28917	1.7090848E-4
			3)	rci	936	24723	1.4612063E-4
			4)	rcu	1378	11418	6.748393E-5
			5)	rcí	1561	8495	5.0208095E-5
			6)	rco	2028	3670	2.1690843E-5
			7)	rcâ	2494	1669	9.8643095E-6
			8)	rcú	2980	772	4.5627603E-6
			9)	rch	3202	541	3.1974785E-6
			10)	rcê	3816	217	1.2825376E-6
		11)	rç	0	0	0.0
			1)	rça	682	37456	2.2137663E-4
			2)	rço	1121	18325	1.08306456E-4
			3)	rçã	2638	1324	7.825252E-6
			4)	rçõ	2902	876	5.1774327E-6
		12)	rr	0	0	0.0
			1)	rre	689	36971	2.1851012E-4
			2)	rro	869	27273	1.6119191E-4
			3)	rra	996	22259	1.3155762E-4
			4)	rri	1409	11003	6.5031156E-5
			5)	rrê	1577	8210	4.8523656E-5
			6)	rru	2107	3182	1.8806611E-5
			7)	rrâ	2374	2024	1.196247E-5
			8)	rrí	2579	1458	8.617234E-6
		13)	rg	0	0	0.0
			1)	rga	720	34797	2.056611E-4
			2)	rgu	993	22340	1.3203635E-4
			3)	rgi	1226	15101	8.925161E-5
			4)	rge	1557	8531	5.0420866E-5
			5)	rgo	1796	5556	3.283769E-5
			6)	rgê	1799	5514	3.2589458E-5
			7)	rgé	1890	4720	2.7896669E-5
			8)	rgã	2228	2546	1.5047653E-5
			9)	rgâ	3639	281	1.6607975E-6
		14)	rã	0	0	0.0
			1)	rão	763	32242	1.9056025E-4
		15)	rê	0	0	0.0
			1)	rên	880	26749	1.5809492E-4
			2)	rês	1444	10211	6.035019E-5
		16)	rv	0	0	0.0
			1)	rvi	882	26649	1.5750389E-4
			2)	rva	1138	17836	1.05416315E-4
			3)	rve	1318	12946	7.651489E-5
			4)	rvo	2097	3233	1.9108036E-5
			5)	rvã	3301	473	2.7955773E-6
			6)	rvâ	3340	447	2.641909E-6
		17)	rs	0	0	0.0
			1)	rse	926	25191	1.4888665E-4
			2)	rso	965	23394	1.3826582E-4
			3)	rsa	1588	8050	4.7578007E-5
			4)	rsp	1623	7522	4.4457363E-5
			5)	rsi	1692	6704	3.9622726E-5
			6)	rsã	2283	2376	1.40429E-5
			7)	rsá	2906	870	5.1419706E-6
			8)	rsu	3078	663	3.9185365E-6
			9)	rs_	3367	424	2.505972E-6
			10)	rsõ	3574	310	1.8321965E-6
			11)	rsí	3763	236	1.3948335E-6
		18)	rq	0	0	0.0
			1)	rqu	931	24897	1.4714902E-4
		19)	ró	0	0	0.0
			1)	róp	1001	22090	1.3055878E-4
			2)	róx	1290	13409	7.925137E-5
			3)	rón	2251	2451	1.4486173E-5
			4)	ról	2436	1842	1.08867935E-5
			5)	rót	3048	695	4.1076664E-6
			6)	rói	3184	559	3.303864E-6
			7)	rós	3303	470	2.7778462E-6
			8)	róf	3412	399	2.3582143E-6
			9)	róa	3704	258	1.5248603E-6
			10)	róm	3809	220	1.3002685E-6
		20)	ru	0	0	0.0
			1)	rup	1002	22067	1.3042284E-4
			2)	rut	1099	19019	1.1240821E-4
			3)	rum	1320	12883	7.614254E-5
			4)	ruç	1720	6435	3.8032853E-5
			5)	rui	1788	5644	3.3357795E-5
			6)	rus	2043	3574	2.1123453E-5
			7)	ruc	2135	3007	1.7772307E-5
			8)	rur	2141	2979	1.7606817E-5
			9)	ruí	2225	2568	1.5177679E-5
			10)	rub	2326	2181	1.2890389E-5
			11)	rud	2467	1737	1.0266211E-5
			12)	rua	2871	923	5.4552174E-6
			13)	rue	3133	611	3.6112003E-6
			14)	ruz	3149	593	3.5048147E-6
			15)	run	3362	427	2.523703E-6
			16)	rul	3689	263	1.5544118E-6
		21)	rí	0	0	0.0
			1)	ría	1407	11027	6.5173E-5
			2)	río	1470	9809	5.7974245E-5
			3)	ríd	1493	9532	5.633709E-5
			4)	rít	1614	7636	4.513114E-5
			5)	ríc	1674	6880	4.066294E-5
			6)	rív	2305	2259	1.3351393E-5
			7)	rís	2437	1839	1.0869063E-5
			8)	ríg	2968	791	4.675056E-6
			9)	ríl	3534	331	1.956313E-6
		22)	rl	0	0	0.0
			1)	rla	1413	10910	6.448149E-5
			2)	rlh	1825	5264	3.111188E-5
			3)	rli	3090	647	3.8239714E-6
			4)	rlo	3443	382	2.257739E-6
		23)	ré	0	0	0.0
			1)	rém	1542	8805	5.204029E-5
			2)	réd	2612	1387	8.197602E-6
			3)	rév	2690	1219	7.2046696E-6
			4)	rés	2694	1215	7.181028E-6
			5)	réa	3360	432	2.5532545E-6
		24)	rf	0	0	0.0
			1)	rfe	1822	5291	3.127146E-5
			2)	rfi	2977	773	4.5686706E-6
			3)	rfí	3304	469	2.771936E-6
			4)	rfa	3458	369	2.1809049E-6
			5)	rfo	3519	337	1.991775E-6
			6)	rfl	3630	284	1.6785284E-6
		25)	râ	0	0	0.0
			1)	rân	1865	4925	2.9108283E-5
			2)	râm	2979	772	4.5627603E-6
		26)	rb	0	0	0.0
			1)	rba	1874	4851	2.867092E-5
			2)	rbi	2636	1326	7.837073E-6
			3)	rbo	2782	1057	6.247199E-6
		27)	rp	0	0	0.0
			1)	rpr	1878	4834	2.8570445E-5
			2)	rpo	2171	2826	1.670254E-5
			3)	rpe	2697	1208	7.139656E-6
			4)	rpa	3094	639	3.776689E-6
		28)	rõ	0	0	0.0
			1)	rõe	2550	1515	8.954122E-6
		29)	rj	0	0	0.0
			1)	rja	3325	456	2.695102E-6
		30)	r”	0	0	0.0
			1)	r”_	3526	335	1.9799543E-6
	15)	p	0	0	0.0
		1)	pa	0	0	0.0
			1)	par	40	447800	0.0026466374
			2)	paí	366	71871	4.2477998E-4
			3)	pas	598	43274	2.557628E-4
			4)	pal	982	22636	1.3378581E-4
			5)	paç	1029	21145	1.2497354E-4
			6)	pac	1041	20698	1.2233162E-4
			7)	pan	1051	20426	1.2072402E-4
			8)	paz	1280	13698	8.095944E-5
			9)	pap	1316	12994	7.6798584E-5
			10)	pag	1519	9098	5.377201E-5
			11)	pat	1537	8857	5.2347626E-5
			12)	pad	1664	6989	4.1307165E-5
			13)	pai	1688	6754	3.9918243E-5
			14)	pa_	1842	5125	3.0290346E-5
			15)	pam	2002	3831	2.2642404E-5
			16)	pau	2966	793	4.6868768E-6
			17)	pav	3127	613	3.6230208E-6
		2)	pr	0	0	0.0
			1)	pro	50	373279	0.0022061951
			2)	pre	75	286436	0.0016929259
			3)	pri	202	123323	7.288773E-4
			4)	pró	700	36471	2.1555496E-4
			5)	pra	1090	19288	1.1399808E-4
			6)	prá	1362	11952	7.064004E-5
			7)	pré	1987	3932	2.3239345E-5
			8)	pru	2570	1470	8.688157E-6
		3)	po	0	0	0.0
			1)	por	58	335945	0.0019855394
			2)	pos	107	203987	0.0012056266
			3)	pod	257	99112	5.8578275E-4
			4)	pol	294	86940	5.1384245E-4
			5)	pon	357	74976	4.431315E-4
			6)	poi	389	67810	4.007782E-4
			7)	po_	590	43908	2.5950995E-4
			8)	pou	1212	15416	9.111336E-5
			9)	pop	1406	11033	6.5208464E-5
			10)	pov	1545	8748	5.1703402E-5
			11)	pob	1560	8506	5.027311E-5
			12)	pot	1733	6250	3.6939447E-5
			13)	pom	2080	3300	1.9504027E-5
			14)	poc	2652	1303	7.7011355E-6
			15)	poe	3512	340	2.0095058E-6
		4)	pe	0	0	0.0
			1)	per	120	187054	0.0011055474
			2)	pel	167	143693	8.492704E-4
			3)	pen	263	96365	5.695472E-4
			4)	pec	403	66177	3.9112667E-4
			5)	pei	406	65684	3.8821288E-4
			6)	pes	417	62728	3.70742E-4
			7)	peu	837	28865	1.7060114E-4
			8)	pet	923	25263	1.493122E-4
			9)	ped	1018	21622	1.2779275E-4
			10)	peq	1525	9033	5.338784E-5
			11)	peç	1988	3929	2.3221613E-5
			12)	pe_	2426	1879	1.1105475E-5
			13)	pem	3223	524	3.0970032E-6
			14)	pez	3313	463	2.7364742E-6
			15)	peg	3475	357	2.109981E-6
			16)	pef	3727	249	1.4716675E-6
			17)	peí	3865	202	1.1938829E-6
		5)	pu	0	0	0.0
			1)	put	441	60028	3.5478416E-4
			2)	pul	1187	16206	9.57825E-5
			3)	pub	1903	4643	2.7441576E-5
			4)	pud	1984	3941	2.3292538E-5
			5)	pur	2161	2869	1.6956683E-5
			6)	pus	2202	2672	1.5792351E-5
			7)	pun	2336	2130	1.2588963E-5
			8)	pug	3260	495	2.9256041E-6
		6)	pl	0	0	0.0
			1)	pli	596	43491	2.5704535E-4
			2)	ple	686	37303	2.2047234E-4
			3)	plo	824	29319	1.7328442E-4
			4)	pla	970	23121	1.366523E-4
